tract_geoid,year,purch_oo_n,purch_oo_v,purch_nonoo_n,purch_nonoo_v,purch_hisp_n,purch_hisp_v,purch_hisp_inc,purch_hisp_incn,purch_nonhisp_n,purch_nonhisp_v,purch_nonhisp_inc,purch_nonhisp_incn,refi_n,refi_v,cashout_n,cashout_v,total_n,total_v
72009250400,2022,14,1680000,0,0,14,1680000,566,13,0,0,0,0,3,295000,2,180000,19,2155000
72009250400,2023,6,660000,0,0,6,660000,266,6,0,0,0,0,0,0,0,0,6,660000
72009250400,2024,4,640000,1,125000,5,765000,425,5,0,0,0,0,0,0,0,0,5,765000
72009250500,2018,6,520000,1,65000,7,585000,282,7,0,0,0,0,1,55000,1,65000,9,705000
72009250500,2019,11,1025000,0,0,10,880000,380,10,0,0,0,0,1,35000,3,205000,15,1265000
72009250500,2020,8,710000,0,0,8,710000,256,8,0,0,0,0,1,75000,0,0,9,785000
72009250500,2021,8,890000,0,0,7,585000,179,7,0,0,0,0,7,785000,3,205000,19,1945000
72009250500,2022,13,1565000,1,105000,14,1670000,960,14,0,0,0,0,0,0,2,360000,16,2030000
72009250500,2023,9,1035000,1,75000,10,1110000,444,10,0,0,0,0,0,0,0,0,10,1110000
72009250500,2024,5,635000,2,190000,6,690000,361,6,1,135000,61,1,0,0,0,0,7,825000
72009250600,2018,6,720000,1,35000,7,755000,314,7,0,0,0,0,0,0,1,75000,9,975000
72009250600,2019,6,800000,0,0,6,800000,308,6,0,0,0,0,0,0,3,375000,9,1175000
72009250600,2020,8,1210000,3,265000,11,1475000,707,11,0,0,0,0,2,310000,3,465000,16,2250000
72009250600,2021,9,1045000,3,465000,11,1275000,629,11,1,235000,79,1,4,480000,1,125000,18,2260000
72009250600,2022,14,1810000,1,195000,15,2005000,785,15,0,0,0,0,0,0,0,0,15,2005000
72009250600,2023,11,1635000,0,0,11,1635000,801,11,0,0,0,0,0,0,1,65000,14,2060000
72009250600,2024,9,1275000,0,0,9,1275000,401,9,0,0,0,0,0,0,0,0,10,1410000
72011810100,2018,4,300000,0,0,4,300000,126,4,0,0,0,0,2,200000,0,0,6,500000
72011810100,2019,1,125000,2,240000,3,365000,234,3,0,0,0,0,0,0,1,65000,4,430000
72011810100,2020,3,215000,0,0,3,215000,90,3,0,0,0,0,2,250000,0,0,5,465000
72011810100,2021,6,710000,1,85000,6,710000,205,6,1,85000,117,1,0,0,0,0,7,795000
72011810100,2023,3,345000,0,0,3,345000,136,3,0,0,0,0,0,0,1,55000,4,400000
72011810100,2024,6,880000,0,0,6,880000,368,6,0,0,0,0,0,0,0,0,6,880000
72011810200,2018,8,900000,0,0,8,900000,286,8,0,0,0,0,4,230000,5,335000,18,1520000
72011810200,2019,8,720000,0,0,8,720000,271,8,0,0,0,0,0,0,7,515000,15,1235000
72011810200,2020,12,1500000,0,0,11,1245000,452,11,0,0,0,0,3,375000,0,0,16,1920000
72011810200,2021,16,1680000,0,0,16,1680000,643,16,0,0,0,0,5,555000,5,575000,27,2935000
72011810200,2022,13,1255000,2,220000,13,1235000,512,13,2,240000,259,2,1,85000,1,175000,17,1735000
72011810200,2023,5,405000,1,75000,5,405000,211,5,1,75000,120,1,0,0,0,0,6,480000
72011810200,2024,4,550000,1,45000,5,595000,262,5,0,0,0,0,0,0,1,185000,6,780000
72011810300,2018,3,335000,0,0,3,335000,110,3,0,0,0,0,0,0,0,0,3,335000
72011810300,2019,5,305000,1,45000,6,350000,169,6,0,0,0,0,0,0,0,0,6,350000
72011810300,2020,5,575000,0,0,5,575000,182,5,0,0,0,0,0,0,2,170000,7,745000
72011810300,2021,6,1040000,0,0,6,1040000,329,6,0,0,0,0,0,0,0,0,6,1040000
72011810300,2022,6,680000,1,65000,7,745000,461,7,0,0,0,0,0,0,0,0,7,745000
72011810300,2023,2,170000,1,55000,3,225000,410,3,0,0,0,0,0,0,0,0,3,225000
72011810300,2024,4,410000,0,0,4,410000,142,4,0,0,0,0,0,0,1,105000,5,515000
72011810400,2018,3,195000,0,0,3,195000,63,3,0,0,0,0,0,0,1,125000,4,320000
72011810400,2019,4,380000,0,0,3,275000,103,3,1,105000,22,1,0,0,0,0,4,380000
72011810400,2020,2,160000,0,0,2,160000,118,2,0,0,0,0,1,65000,2,180000,5,405000
72011810400,2021,5,565000,0,0,5,565000,130,5,0,0,0,0,0,0,0,0,5,565000
72011810400,2022,2,220000,1,185000,2,220000,71,2,1,185000,262,1,1,125000,2,570000,6,1100000
72011810400,2023,1,115000,0,0,1,115000,65,1,0,0,0,0,0,0,1,105000,2,220000
72011810400,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125000,1,125000
72011810500,2018,8,840000,0,0,7,695000,251,6,0,0,0,0,1,65000,3,165000,13,1125000
72011810500,2019,14,1150000,2,220000,15,1195000,626,15,1,175000,119,1,4,320000,2,140000,24,1960000
72011810500,2020,14,1520000,0,0,14,1520000,516,14,0,0,0,0,3,285000,1,65000,18,1870000
72011810500,2021,11,1535000,0,0,10,1110000,371,10,0,0,0,0,3,195000,0,0,14,1730000
72011810500,2022,10,1250000,4,310000,13,1435000,649,13,0,0,0,0,1,65000,1,65000,16,1690000
72011810500,2023,6,740000,0,0,5,515000,201,5,1,225000,132,1,1,135000,1,105000,9,1075000
72011810500,2024,6,730000,0,0,6,730000,298,6,0,0,0,0,0,0,0,0,6,730000
72011810600,2018,5,755000,1,55000,5,755000,354,5,1,55000,21,1,1,95000,3,225000,10,1130000
72011810600,2019,6,860000,0,0,6,860000,326,6,0,0,0,0,0,0,3,275000,10,1160000
72011810600,2020,6,880000,0,0,6,880000,388,6,0,0,0,0,2,150000,2,190000,10,1220000
72011810600,2021,6,750000,0,0,6,750000,429,6,0,0,0,0,3,345000,2,250000,11,1345000
72011810600,2022,6,1090000,1,75000,6,990000,321,6,0,0,0,0,2,250000,0,0,9,1415000
72011810600,2023,4,740000,0,0,4,740000,236,4,0,0,0,0,0,0,2,370000,7,1345000
72011810600,2024,4,680000,0,0,4,680000,207,4,0,0,0,0,0,0,1,115000,6,960000
72011810700,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,245000,3,245000
72011810700,2019,1,95000,1,105000,2,200000,100,2,0,0,0,0,0,0,0,0,3,455000
72011810700,2020,2,260000,0,0,1,155000,58,1,1,105000,40,1,1,345000,0,0,3,605000
72011810700,2021,4,680000,6,1240000,9,1755000,1390,9,1,165000,152,1,0,0,0,0,10,1920000
72011810700,2022,4,600000,1,285000,4,600000,282,4,0,0,0,0,0,0,0,0,5,885000
72011810700,2023,3,515000,1,155000,4,670000,391,4,0,0,0,0,0,0,0,0,4,670000
72011810700,2024,0,0,1,275000,0,0,0,0,1,275000,636,1,0,0,1,115000,2,390000
72013300101,2018,24,2570000,0,0,23,2465000,819,23,0,0,0,0,1,45000,4,310000,29,2925000
72013300101,2019,9,1225000,0,0,9,1225000,396,9,0,0,0,0,1,65000,3,235000,13,1525000
72013300101,2020,9,945000,0,0,9,945000,482,9,0,0,0,0,5,595000,4,300000,18,1840000
72013300101,2021,22,2460000,2,200000,24,2660000,926,24,0,0,0,0,8,1010000,4,390000,36,4060000
72013300101,2022,11,1155000,1,175000,12,1330000,535,12,0,0,0,0,2,170000,0,0,14,1500000
72013300101,2023,35,5085000,1,115000,36,5200000,2024,36,0,0,0,0,1,45000,2,340000,39,5585000
72013300101,2024,28,3560000,3,345000,31,3905000,2150,31,0,0,0,0,1,75000,5,505000,37,4485000
72013300102,2018,16,1520000,0,0,16,1520000,573,16,0,0,0,0,1,75000,0,0,17,1595000
72013300102,2019,12,990000,0,0,12,990000,383,12,0,0,0,0,1,95000,3,235000,16,1320000
72013300102,2020,10,920000,0,0,10,920000,240,9,0,0,0,0,1,55000,2,120000,13,1095000
72013300102,2021,9,865000,0,0,8,770000,258,8,0,0,0,0,8,640000,2,170000,20,1750000
72013300102,2022,5,535000,1,115000,6,650000,406,6,0,0,0,0,0,0,4,300000,10,950000
72013300102,2023,12,1270000,1,35000,12,1190000,473,12,0,0,0,0,2,140000,1,75000,18,1620000
72013300102,2024,13,1355000,0,0,13,1355000,453,13,0,0,0,0,0,0,2,210000,15,1565000
72013300200,2018,15,1495000,0,0,14,1400000,532,14,0,0,0,0,0,0,1,55000,16,1550000
72013300200,2019,9,1245000,3,315000,11,1505000,740,11,1,55000,97,1,2,250000,1,75000,15,1885000
72013300200,2020,7,805000,5,565000,10,1070000,494,10,1,145000,81,1,4,480000,2,220000,19,2145000
72013300200,2021,17,2125000,2,180000,19,2305000,901,19,0,0,0,0,9,1095000,1,55000,29,3455000
72013300200,2022,2,260000,0,0,2,260000,103,2,0,0,0,0,2,350000,1,115000,5,725000
72013300200,2023,7,1165000,5,495000,11,1425000,729,11,0,0,0,0,0,0,0,0,13,1775000
72013300200,2024,7,745000,1,85000,8,830000,517,8,0,0,0,0,1,135000,1,105000,10,1070000
72013300301,2018,5,435000,0,0,5,435000,208,5,0,0,0,0,0,0,0,0,6,490000
72013300301,2019,5,415000,1,145000,5,485000,281,5,1,75000,35,1,1,95000,1,115000,8,770000
72013300301,2020,2,210000,0,0,2,210000,50,2,0,0,0,0,1,95000,1,95000,4,400000
72013300301,2021,6,520000,0,0,6,520000,318,6,0,0,0,0,1,75000,0,0,7,595000
72013300301,2022,3,255000,0,0,3,255000,66,3,0,0,0,0,1,55000,0,0,4,310000
72013300301,2023,9,685000,1,145000,9,685000,346,9,0,0,0,0,1,85000,1,65000,12,980000
72013300301,2024,4,530000,1,115000,5,645000,179,5,0,0,0,0,0,0,2,230000,8,950000
72013300302,2018,20,2260000,0,0,20,2260000,986,20,0,0,0,0,2,180000,0,0,22,2440000
72013300302,2019,18,1940000,0,0,17,1805000,651,17,0,0,0,0,2,220000,2,190000,24,2550000
72013300302,2020,20,2600000,0,0,20,2600000,1090,20,0,0,0,0,5,435000,4,530000,29,3565000
72013300302,2021,23,2715000,0,0,22,2510000,969,22,0,0,0,0,5,495000,4,420000,34,3770000
72013300302,2022,13,1605000,0,0,13,1605000,669,13,0,0,0,0,3,555000,3,395000,20,2640000
72013300302,2023,22,3230000,2,140000,24,3370000,1463,23,0,0,0,0,1,75000,2,140000,27,3585000
72013300302,2024,9,1725000,1,65000,9,1365000,498,8,0,0,0,0,1,205000,2,610000,15,2835000
72013300400,2018,2,180000,1,45000,2,180000,69,2,1,45000,171,1,0,0,0,0,3,225000
72013300400,2019,1,155000,1,125000,1,155000,106,1,0,0,0,0,1,95000,0,0,4,450000
72013300400,2020,2,230000,2,150000,4,380000,407,4,0,0,0,0,2,150000,0,0,6,530000
72013300400,2021,2,210000,0,0,2,210000,310,2,0,0,0,0,4,300000,0,0,6,510000
72013300400,2022,4,540000,0,0,3,425000,175,3,1,115000,65,1,2,160000,0,0,6,700000
72013300400,2023,4,480000,1,315000,5,795000,392,5,0,0,0,0,0,0,1,245000,6,1040000
72013300400,2024,9,925000,2,280000,9,925000,594,9,0,0,0,0,0,0,1,105000,12,1310000
72013300500,2018,3,265000,0,0,3,265000,117,3,0,0,0,0,0,0,0,0,3,265000
72013300500,2020,7,795000,0,0,7,795000,268,7,0,0,0,0,0,0,0,0,7,795000
72013300500,2021,17,2485000,0,0,17,2485000,935,17,0,0,0,0,1,125000,0,0,18,2610000
72013300500,2022,14,1670000,2,170000,15,1605000,992,15,1,235000,67,1,2,220000,1,115000,19,2175000
72013300500,2023,3,345000,1,95000,3,345000,109,3,1,95000,173,1,0,0,0,0,4,440000
72013300500,2024,1,65000,0,0,1,65000,56,1,0,0,0,0,0,0,2,250000,3,315000
72013300700,2018,2,180000,1,65000,3,245000,151,3,0,0,0,0,3,255000,0,0,6,500000
72013300700,2019,4,420000,0,0,4,420000,136,4,0,0,0,0,1,125000,0,0,5,545000
72013300700,2020,2,550000,0,0,2,550000,255,2,0,0,0,0,0,0,0,0,2,550000
72013300700,2021,4,440000,0,0,4,440000,163,4,0,0,0,0,0,0,0,0,4,440000
72013300700,2022,1,205000,1,115000,2,320000,187,2,0,0,0,0,0,0,1,95000,3,415000
72013300700,2023,7,795000,1,55000,8,850000,432,8,0,0,0,0,0,0,0,0,8,850000
72013300700,2024,5,845000,1,35000,6,880000,654,6,0,0,0,0,1,115000,1,165000,9,1315000
72013300800,2018,6,420000,0,0,6,420000,136,6,0,0,0,0,3,135000,4,420000,13,975000
72013300800,2019,8,680000,0,0,7,625000,242,7,0,0,0,0,1,65000,2,120000,11,865000
72013300800,2020,8,610000,1,75000,9,685000,410,9,0,0,0,0,1,275000,1,95000,11,1055000
72013300800,2021,12,1140000,2,140000,14,1280000,571,14,0,0,0,0,4,490000,2,180000,20,1950000
72013300800,2022,15,1485000,1,85000,16,1570000,881,16,0,0,0,0,3,315000,2,160000,21,2045000
72013300800,2023,25,2405000,1,215000,26,2620000,1324,25,0,0,0,0,0,0,2,210000,28,2830000
72013300800,2024,14,1530000,1,95000,15,1625000,755,15,0,0,0,0,2,110000,0,0,17,1735000
72013301000,2018,20,1680000,0,0,17,1445000,564,16,0,0,0,0,2,140000,2,100000,24,1920000
72013301000,2019,20,1810000,1,15000,18,1530000,538,18,0,0,0,0,0,0,5,335000,27,2215000
72013301000,2020,16,1780000,1,125000,17,1905000,772,16,0,0,0,0,3,255000,4,470000,25,2715000
72013301000,2021,20,2110000,1,75000,21,2185000,886,21,0,0,0,0,5,535000,5,685000,31,3405000
72013301000,2022,19,2075000,1,105000,20,2180000,946,20,0,0,0,0,2,160000,1,75000,25,2595000
72013301000,2023,23,2345000,2,150000,25,2495000,1260,25,0,0,0,0,0,0,2,340000,27,2835000
72013301000,2024,10,1360000,1,75000,11,1435000,910,11,0,0,0,0,0,0,0,0,11,1435000
72013301100,2018,27,3125000,2,120000,26,2740000,1179,26,0,0,0,0,4,730000,8,590000,42,4620000
72013301100,2019,10,1070000,1,115000,11,1185000,484,11,0,0,0,0,5,545000,5,445000,22,2220000
72013301100,2020,17,2205000,0,0,17,2205000,800,17,0,0,0,0,5,725000,0,0,22,2930000
72013301100,2021,19,2065000,1,115000,20,2180000,1163,20,0,0,0,0,9,1205000,4,350000,34,3840000
72013301100,2022,27,2845000,0,0,26,2760000,1195,26,0,0,0,0,3,335000,1,105000,31,3285000
72013301100,2023,27,4095000,3,335000,28,3800000,1849,28,0,0,0,0,2,170000,1,135000,33,4735000
72013301100,2024,30,3980000,1,95000,29,3855000,2043,29,2,220000,73,2,0,0,1,225000,34,4410000
72013301200,2018,11,875000,0,0,10,790000,515,10,0,0,0,0,1,45000,1,55000,13,975000
72013301200,2019,16,1490000,1,55000,16,1490000,666,16,0,0,0,0,0,0,4,320000,22,1930000
72013301200,2020,7,705000,1,65000,8,770000,558,8,0,0,0,0,0,0,3,155000,11,925000
72013301200,2021,13,1885000,2,140000,15,2025000,765,15,0,0,0,0,3,395000,2,140000,20,2560000
72013301200,2022,7,875000,0,0,6,710000,261,6,0,0,0,0,3,225000,2,160000,12,1260000
72013301200,2023,6,450000,2,170000,7,565000,448,7,0,0,0,0,1,45000,0,0,9,665000
72013301200,2024,10,1010000,0,0,9,875000,325,9,1,135000,39,1,0,0,1,125000,11,1135000
72013301300,2018,4,280000,0,0,4,280000,110,4,0,0,0,0,2,200000,2,140000,8,620000
72013301300,2019,14,1420000,2,160000,16,1580000,709,16,0,0,0,0,1,65000,0,0,17,1645000
72013301300,2020,11,1135000,0,0,10,1050000,492,10,0,0,0,0,0,0,1,125000,12,1260000
72013301300,2021,13,1245000,0,0,13,1245000,387,13,0,0,0,0,2,110000,2,210000,17,1565000
72013301300,2022,22,2570000,2,310000,24,2880000,1377,24,0,0,0,0,1,85000,5,595000,30,3560000
72013301300,2023,18,2300000,3,295000,18,2200000,1267,18,1,125000,113,1,0,0,1,75000,23,2725000
72013301300,2024,9,1265000,0,0,8,1120000,570,8,1,145000,58,1,0,0,1,85000,10,1350000
72013301400,2018,4,310000,1,25000,5,335000,226,5,0,0,0,0,0,0,0,0,5,335000
72013301400,2019,5,505000,0,0,5,505000,176,5,0,0,0,0,0,0,0,0,5,505000
72013301400,2020,7,1025000,0,0,7,1025000,362,7,0,0,0,0,0,0,1,85000,8,1110000
72013301400,2021,13,1195000,1,95000,14,1290000,484,14,0,0,0,0,1,105000,0,0,15,1395000
72013301400,2022,11,865000,3,205000,14,1070000,662,14,0,0,0,0,3,385000,4,560000,21,2015000
72013301400,2023,4,430000,1,205000,5,635000,427,5,0,0,0,0,0,0,0,0,6,870000
72013301400,2024,8,660000,0,0,8,660000,206,8,0,0,0,0,0,0,0,0,8,660000
72013301500,2018,10,1090000,1,85000,9,985000,517,9,0,0,0,0,2,210000,1,255000,14,1640000
72013301500,2019,16,1770000,0,0,16,1770000,1023,16,0,0,0,0,1,85000,4,520000,22,2430000
72013301500,2020,12,1200000,0,0,12,1200000,466,12,0,0,0,0,7,885000,1,155000,20,2240000
72013301500,2021,15,1815000,0,0,13,1455000,518,13,0,0,0,0,10,1090000,1,85000,26,2990000
72013301500,2022,12,1540000,0,0,11,1445000,572,11,0,0,0,0,2,140000,1,85000,15,1765000
72013301500,2023,15,1715000,1,75000,16,1790000,780,16,0,0,0,0,0,0,1,75000,19,2035000
72013301500,2024,16,1940000,2,260000,17,2075000,977,17,0,0,0,0,0,0,2,250000,21,2635000
72013301600,2018,8,1170000,1,115000,9,1285000,709,9,0,0,0,0,1,345000,1,85000,11,1715000
72013301600,2019,9,1155000,0,0,8,1030000,428,8,0,0,0,0,0,0,0,0,9,1155000
72013301600,2020,8,940000,0,0,8,940000,355,8,0,0,0,0,2,260000,2,400000,12,1600000
72013301600,2021,8,1110000,2,250000,9,1155000,553,9,0,0,0,0,1,105000,2,190000,13,1655000
72013301600,2022,9,1445000,1,105000,10,1550000,638,10,0,0,0,0,2,170000,0,0,13,1865000
72013301600,2023,11,2465000,0,0,10,2100000,880,10,1,365000,148,1,0,0,0,0,11,2465000
72013301600,2024,6,800000,1,95000,7,895000,390,7,0,0,0,0,0,0,0,0,9,1285000
72013301700,2018,4,460000,0,0,4,460000,137,4,0,0,0,0,1,105000,0,0,5,565000
72013301700,2019,8,820000,0,0,8,820000,279,8,0,0,0,0,2,340000,5,495000,15,1655000
72013301700,2020,10,980000,1,135000,11,1115000,437,11,0,0,0,0,4,450000,4,370000,19,1935000
72013301700,2021,10,1220000,0,0,10,1220000,408,10,0,0,0,0,5,595000,4,430000,20,2320000
72013301700,2022,11,1415000,0,0,11,1415000,584,11,0,0,0,0,3,285000,0,0,15,1755000
72013301700,2023,10,1050000,1,95000,10,890000,465,10,0,0,0,0,1,85000,0,0,12,1230000
72013301700,2024,8,1440000,0,0,8,1440000,581,8,0,0,0,0,2,270000,0,0,11,1815000
72013301800,2018,3,165000,0,0,3,165000,93,3,0,0,0,0,0,0,0,0,3,165000
72013301800,2019,4,390000,0,0,3,345000,126,3,1,45000,54,1,0,0,0,0,5,465000
72013301800,2020,1,85000,0,0,1,85000,17,1,0,0,0,0,1,105000,0,0,2,190000
72013301800,2021,5,505000,0,0,5,505000,184,5,0,0,0,0,0,0,0,0,5,505000
72013301800,2022,6,1120000,1,95000,7,1215000,603,7,0,0,0,0,0,0,3,275000,11,1575000
72013301800,2023,4,350000,1,185000,4,350000,151,4,1,185000,212,1,0,0,0,0,5,535000
72013301800,2024,1,65000,0,0,1,65000,24,1,0,0,0,0,0,0,1,115000,2,180000
72013301900,2018,2,230000,0,0,2,230000,77,2,0,0,0,0,0,0,0,0,2,230000
72013301900,2019,1,85000,0,0,1,85000,42,1,0,0,0,0,0,0,0,0,1,85000
72013301900,2020,10,1130000,1,55000,11,1185000,755,11,0,0,0,0,5,575000,0,0,16,1760000
72013301900,2021,12,1370000,0,0,12,1370000,628,12,0,0,0,0,0,0,0,0,12,1370000
72013301900,2022,13,1445000,1,195000,14,1640000,655,14,0,0,0,0,0,0,0,0,14,1640000
72013301900,2023,3,375000,0,0,3,375000,159,3,0,0,0,0,0,0,0,0,3,375000
72013301900,2024,1,205000,0,0,1,205000,63,1,0,0,0,0,0,0,2,130000,3,335000
72013302000,2018,3,375000,0,0,3,375000,118,3,0,0,0,0,1,65000,1,25000,5,465000
72013302000,2019,3,385000,1,145000,4,530000,213,4,0,0,0,0,0,0,1,65000,5,595000
72013302000,2020,3,365000,0,0,3,365000,140,3,0,0,0,0,4,510000,1,55000,8,930000
72013302000,2021,5,865000,1,75000,6,940000,299,6,0,0,0,0,1,65000,2,460000,9,1465000
72013302000,2022,5,715000,1,115000,6,830000,310,6,0,0,0,0,1,95000,1,115000,8,1040000
72013302000,2023,4,400000,1,205000,5,605000,272,5,0,0,0,0,1,145000,0,0,6,750000
72013302000,2024,5,765000,1,55000,6,820000,334,6,0,0,0,0,0,0,2,220000,8,1040000
72013302100,2018,11,885000,0,0,11,885000,396,11,0,0,0,0,1,75000,2,110000,14,1070000
72013302100,2019,6,620000,0,0,6,620000,209,6,0,0,0,0,0,0,0,0,6,620000
72013302100,2020,3,415000,0,0,3,415000,113,3,0,0,0,0,2,130000,2,210000,7,755000
72013302100,2021,15,1675000,0,0,15,1675000,572,15,0,0,0,0,7,715000,2,320000,24,2710000
72013302100,2022,7,935000,0,0,7,935000,318,7,0,0,0,0,1,105000,0,0,8,1040000
72013302100,2023,2,230000,0,0,2,230000,50,2,0,0,0,0,0,0,1,85000,3,315000
72013302100,2024,8,740000,1,35000,9,775000,581,9,0,0,0,0,0,0,1,235000,11,1085000
72013302201,2018,3,215000,1,25000,4,240000,90,4,0,0,0,0,2,130000,0,0,6,370000
72013302201,2019,8,810000,0,0,8,810000,353,8,0,0,0,0,0,0,2,240000,10,1050000
72013302201,2020,2,220000,0,0,2,220000,78,2,0,0,0,0,0,0,0,0,2,220000
72013302201,2021,5,505000,0,0,5,505000,119,5,0,0,0,0,2,310000,0,0,7,815000
72013302201,2022,3,375000,1,75000,4,450000,128,4,0,0,0,0,1,105000,0,0,5,555000
72013302201,2023,1,85000,0,0,1,85000,21,1,0,0,0,0,0,0,0,0,2,170000
72013302201,2024,4,800000,0,0,4,800000,342,4,0,0,0,0,0,0,0,0,4,800000
72013302202,2018,8,810000,1,85000,9,895000,315,9,0,0,0,0,1,145000,0,0,10,1040000
72013302202,2019,7,755000,0,0,7,755000,286,7,0,0,0,0,1,125000,1,125000,9,1005000
72013302202,2020,9,915000,0,0,9,915000,443,9,0,0,0,0,2,210000,2,240000,13,1365000
72013302202,2021,11,1455000,0,0,11,1455000,455,11,0,0,0,0,4,430000,1,105000,16,1990000
72013302202,2022,6,710000,1,95000,7,805000,314,7,0,0,0,0,1,175000,3,295000,12,1440000
72013302202,2023,11,1075000,0,0,11,1075000,518,11,0,0,0,0,2,300000,2,320000,15,1695000
72013302202,2024,12,1560000,1,135000,13,1695000,921,13,0,0,0,0,0,0,0,0,14,1800000
72013302300,2018,7,565000,1,45000,8,610000,256,8,0,0,0,0,0,0,1,55000,9,665000
72013302300,2019,8,710000,1,145000,9,855000,302,9,0,0,0,0,0,0,1,55000,10,910000
72013302300,2020,7,885000,0,0,7,885000,424,7,0,0,0,0,1,125000,0,0,8,1010000
72013302300,2021,7,745000,1,75000,8,820000,306,8,0,0,0,0,5,445000,1,115000,14,1380000
72013302300,2022,7,615000,0,0,7,615000,190,7,0,0,0,0,0,0,0,0,7,615000
72013302300,2023,5,865000,1,75000,6,940000,393,6,0,0,0,0,0,0,1,85000,7,1025000
72013302300,2024,5,375000,0,0,5,375000,184,5,0,0,0,0,0,0,1,105000,6,480000
72013992900,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85000,1,85000
72013992900,2024,1,45000,0,0,1,45000,32,1,0,0,0,0,0,0,0,0,1,45000
72015280101,2018,2,160000,0,0,2,160000,40,2,0,0,0,0,0,0,0,0,2,160000
72015280101,2019,2,140000,0,0,2,140000,51,2,0,0,0,0,0,0,0,0,2,140000
72015280101,2020,1,55000,0,0,1,55000,50,1,0,0,0,0,0,0,1,45000,2,100000
72015280101,2021,8,730000,2,170000,9,815000,281,9,1,85000,53,1,0,0,1,55000,11,955000
72015280101,2022,4,280000,0,0,4,280000,110,4,0,0,0,0,1,75000,0,0,5,355000
72015280101,2023,10,980000,0,0,10,980000,314,10,0,0,0,0,0,0,0,0,10,980000
72015280101,2024,11,715000,1,45000,12,760000,388,12,0,0,0,0,1,85000,0,0,13,845000
72015280102,2018,20,1460000,2,110000,22,1570000,624,22,0,0,0,0,3,185000,0,0,25,1755000
72015280102,2019,12,860000,0,0,11,815000,330,11,0,0,0,0,0,0,1,45000,13,905000
72015280102,2020,9,785000,0,0,9,785000,301,9,0,0,0,0,0,0,1,45000,10,830000
72015280102,2021,11,975000,2,180000,13,1155000,554,13,0,0,0,0,0,0,1,55000,14,1210000
72015280102,2022,11,915000,0,0,11,915000,390,11,0,0,0,0,0,0,0,0,11,915000
72015280102,2023,15,1075000,2,180000,16,1170000,672,16,0,0,0,0,2,180000,1,65000,20,1500000
72015280102,2024,9,735000,0,0,9,735000,341,9,0,0,0,0,0,0,1,85000,11,895000
72015280201,2018,6,410000,1,45000,7,455000,238,7,0,0,0,0,0,0,3,135000,10,590000
72015280201,2019,20,1650000,0,0,20,1650000,625,20,0,0,0,0,1,75000,0,0,22,1790000
72015280201,2020,34,3350000,1,105000,35,3455000,1247,35,0,0,0,0,1,95000,1,65000,37,3615000
72015280201,2021,18,1510000,2,190000,20,1700000,844,20,0,0,0,0,4,340000,1,55000,25,2095000
72015280201,2022,18,1940000,2,150000,19,1975000,913,19,0,0,0,0,0,0,1,95000,22,2260000
72015280201,2023,16,1120000,1,85000,17,1205000,832,17,0,0,0,0,0,0,1,85000,19,1355000
72015280201,2024,12,1060000,1,65000,13,1125000,636,13,0,0,0,0,0,0,1,45000,14,1170000
72015280202,2018,21,1665000,4,220000,25,1885000,890,25,0,0,0,0,2,100000,1,85000,28,2070000
72015280202,2019,24,1990000,6,390000,29,2315000,1261,29,0,0,0,0,1,105000,3,175000,34,2660000
72015280202,2020,25,2345000,0,0,24,2250000,702,24,0,0,0,0,2,200000,1,75000,28,2620000
72015280202,2021,16,1360000,6,600000,21,1845000,952,19,0,0,0,0,4,3800000,2,170000,28,5930000
72015280202,2022,14,1240000,4,380000,17,1345000,1320,17,0,0,0,0,3,255000,0,0,22,1970000
72015280202,2023,42,4360000,7,815000,47,4975000,2516,47,0,0,0,0,0,0,0,0,49,5175000
72015280202,2024,12,1090000,6,800000,18,1890000,1612,18,0,0,0,0,1,95000,0,0,19,1985000
72017590100,2018,38,4310000,0,0,38,4310000,1543,38,0,0,0,0,3,325000,1,65000,42,4700000
72017590100,2019,33,3725000,2,140000,34,3790000,1492,34,0,0,0,0,3,315000,2,230000,40,4410000
72017590100,2020,47,5815000,6,580000,52,6330000,2324,52,1,65000,47,1,9,1015000,4,420000,66,7830000
72017590100,2021,38,4440000,4,400000,41,4715000,2066,41,0,0,0,0,12,1170000,3,335000,58,6410000
72017590100,2022,26,3320000,1,105000,27,3425000,1231,27,0,0,0,0,3,335000,2,160000,33,3965000
72017590100,2023,39,5105000,1,105000,39,5085000,2491,39,0,0,0,0,3,325000,1,65000,45,5695000
72017590100,2024,36,4630000,1,65000,34,4150000,1750,32,1,165000,74,1,2,250000,1,105000,40,5050000
72017590200,2018,17,1545000,1,65000,18,1610000,654,18,0,0,0,0,0,0,0,0,18,1610000
72017590200,2019,12,1200000,0,0,12,1200000,429,12,0,0,0,0,2,100000,0,0,14,1300000
72017590200,2020,9,975000,1,75000,10,1050000,415,10,0,0,0,0,4,350000,0,0,14,1400000
72017590200,2021,13,1345000,1,65000,14,1410000,466,14,0,0,0,0,0,0,1,75000,15,1485000
72017590200,2022,14,1450000,0,0,13,1365000,490,13,0,0,0,0,1,105000,2,230000,17,1785000
