filename,fecha_de_radicacion,has_unredacted,unredacted_vars,unredacted_values,date_of_decree,decree_year,county,state,physical_address,mailing_address,mailing_state,mailing_county,taxable_year_end,total_net_worth,income_interest_exempt,income_interest_nonexempt,income_dividends_exempt,income_dividends_nonexempt,income_capital_gains_exempt,income_capital_gains_nonexempt,income_wages_exempt,income_wages_nonexempt,income_other_income_exempt,income_other_income_nonexempt,does_grantee_own_a_home_in_puerto_rico_or_does_he/she_rent_it,primary_property_value,monthly_rent_pay,real_estate_municipality,does_grantee_own_other_real_estate_in_puerto_rico,n_nonprimary_real_estate,does_grantee_have_assets_located_in_puerto_rico,previous_reporting_year,current_reporting_year,asset_type_financial_previous_reporting_year,asset_type_financial_current_reporting_year,asset_type_financial_difference,asset_type_real_estate_previous_reporting_year,asset_type_real_estate_current_reporting_year,asset_type_real_estate_difference,asset_type_privately_held_business_previous_reporting_year,asset_type_privately_held_business_current_reporting_year,asset_type_privately_held_business_difference,asset_type_other_previous_reporting_year,asset_type_other_current_reporting_year,asset_type_other_difference,does_grantee_have_a_business_in_puerto_rico,n_business,business_information_table_height,business_type_1,business_decree_1,business_type_2,business_decree_2,business_type_3,business_decree_3,business_type_4,business_decree_4,business_type_5,business_decree_5,business_type_6,business_decree_6,business_type_7,business_decree_7,business_type_8,business_decree_8,business_type_9,business_decree_9,household_table_height,days_in_pr,expenditure_in_pr,charity_in_pr,total_amount_donated,n_charities,gender
2022-RepAct22-008903_Redacted.pdf,10/16/2022,FALSE,NA,NA,02/01/2019,2019,GUAYNABO,PR,"GUAYNABO, PR","GUAYNABO, PR",PR,GUAYNABO,12/31/2021,From 1 to 5 million,0,0,0,0,245734,0,0,0,46305,0,Rent,NA,2300,"GUAYNABO, PR",NA,0,FALSE,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,216,15000,No,0,0,REDACTED
2022-RepAct22-008904_Redacted.pdf,11/10/2022,FALSE,NA,NA,06/07/2021,2021,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,From 1 to 5 million,18165,0,10165,0,1821843,269803,0,0,0,70073,Own,9e+05,NA,NA,No,0,TRUE,2020,2021,0,4900000,4900000,0,9e+05,9e+05,0,0,0,0,50000,50000,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,222,70000,No,0,0,REDACTED
2022-RepAct22-008905_Redacted.pdf,11/10/2022,FALSE,NA,NA,06/07/2021,2021,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,From 1 to 5 million,17750,0,0,269803,0,0,0,0,0,899,Own,9e+05,NA,NA,No,0,TRUE,2020,2021,0,4900000,4900000,0,9e+05,9e+05,0,0,0,0,50000,50000,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,222,70000,No,0,0,REDACTED
2022-RepAct22-008906_Redacted.pdf,10/20/2022,FALSE,NA,NA,05/02/2020,2020,Humacao,PR,"Humacao, PR","Humacao, PR",PR,Humacao,12/31/2021,From 10 to 25 million,8546,0,0,0,0,0,0,0,0,47500,Own,3250000,NA,NA,No,0,TRUE,2020,2021,5e+05,1e+06,5e+05,0,1625000,1625000,0,0,0,75000,75000,0,Yes,1,50,Otro,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,201,325000,Sí,10000,2,NA
2022-RepAct22-008907_Redacted.pdf,10/20/2022,FALSE,NA,NA,05/02/2020,2020,Humacao,PR,"Humacao, PR","Humacao, PR",PR,Humacao,12/31/2021,From 10 to 25 million,14231,0,35937,0,20624764,0,0,765000,0,2967778,Own,3250000,NA,NA,No,0,TRUE,2020,2021,5e+05,1e+06,5e+05,0,1625000,1625000,0,0,0,75000,75000,0,Yes,2,50,Otro,TRUE,Otro,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,201,325000,Sí,0,2,REDACTED
2022-RepAct22-008914_Redacted.pdf,10/27/2022,FALSE,NA,NA,01/01/2021,2021,RIO GRANDE,PUERTO RICO,"RIO GRANDE, PUERTO RICO","RIO GRANDE, PUERTO RICO",PUERTO RICO,RIO GRANDE,12/31/2021,From 50 to 75 million,1780484,0,4697945,0,108725804,191931,0,160707,0,0,Own,1325000,NA,NA,No,0,TRUE,2020,2021,0,48327,48327,0,0,0,0,0,0,0,950000,950000,Yes,1,35,Otro,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,203,80885,Sí,0,1,REDACTED
2022-RepAct22-008915_Redacted.pdf,10/24/2022,FALSE,NA,NA,01/01/2021,2021,HUMACAO,PR,"HUMACAO, PR","HUMACAO, PR",PR,HUMACAO,12/31/2021,From 1 to 5 million,59,0,986784,0,2772,1518,0,60300,0,0,Own,395000,NA,NA,No,0,TRUE,2020,2021,0,712922,712922,0,395000,395000,0,129710,129710,0,25000,25000,Yes,1,40,Otro,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,205,43500,No,0,0,REDACTED
2022-RepAct22-008916_Redacted.pdf,10/19/2022,FALSE,NA,NA,01/01/2015,2015,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2017,From 1 to 5 million,168,0,0,0,0,0,0,63991,0,0,Rent,NA,2300,NA,NA,0,TRUE,2016,2017,2e+05,50000,-150000,0,0,0,130000,130000,0,0,0,0,Yes,1,40,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,202,34000,No,0,0,REDACTED
2022-RepAct22-008918_Redacted.pdf,10/24/2022,FALSE,NA,NA,01/01/2021,2021,Humacao,PR,"Humacao, PR","Humacao, PR",PR,Humacao,12/31/2021,From 1 to 5 million,59,0,0,0,2772,1518,0,0,0,0,Own,395000,NA,NA,No,0,TRUE,2020,2021,0,712922,712922,0,395000,395000,0,0,0,0,25000,25000,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,205,43500,No,0,0,REDACTED
2022-RepAct22-008919_Redacted.pdf,10/17/2022,FALSE,NA,NA,12/17/2014,2014,Humacao,PR,"Humacao, PR","Humacao, PR",PR,Humacao,12/31/2021,Less than 1 million,1400,0,217074,350,32713,0,0,75525,0,46523,Own,5e+05,NA,NA,No,0,TRUE,2020,2021,25000,2000,-23000,0,5e+05,5e+05,0,0,0,15000,25000,10000,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,305,190000,Sí,4900,3,REDACTED
2022-RepAct22-008920_Redacted.pdf,10/19/2022,FALSE,NA,NA,01/01/2021,2021,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,From 1 to 5 million,918,0,1213,0,11078,-500,3284,353,0,73132,Own,313000,NA,NA,No,0,TRUE,2020,2021,0,14000,14000,0,0,0,0,0,0,0,250000,250000,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,191,30100,No,0,0,REDACTED
2022-RepAct22-008921_Redacted.pdf,10/19/2022,FALSE,NA,NA,01/01/2021,2021,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,From 1 to 5 million,0,0,0,0,0,-500,0,353,0,73133,Own,313000,NA,NA,No,0,TRUE,2020,2021,0,14000,14000,0,0,0,0,0,0,0,250000,250000,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,191,30100,No,0,0,REDACTED
2022-RepAct22-008926_Redacted.pdf,11/16/2022,FALSE,NA,NA,03/30/2017,2017,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,Less than 1 million,4,0,87721,0,1082,0,0,188575,0,5740,Rent,NA,4000,NA,NA,0,TRUE,2020,2021,58270,113200,54930,0,0,0,0,34541,34541,0,0,0,Yes,1,30,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,183,60000,No,0,0,REDACTED
2022-RepAct22-008927_Redacted.pdf,10/27/2022,FALSE,NA,NA,02/01/2019,2019,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,From 1 to 5 million,0,0,0,0,64504,0,0,0,0,-9905,Rent,NA,1300,NA,NA,0,FALSE,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,185,60000,Sí,0,1,REDACTED
2022-RepAct22-008928_Redacted.pdf,11/14/2022,FALSE,NA,NA,01/01/2021,2021,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,12/31/2021,From 1 to 5 million,2217,0,5743,0,37205,45927,0,42500,0,119375,Own,1145000,NA,NA,No,0,TRUE,2020,2021,0,150000,150000,0,1145000,1145000,0,0,0,0,0,0,Yes,1,40,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,299,1e+05,No,0,0,REDACTED
2022-RepAct22-008929_Redacted.pdf,10/18/2022,FALSE,NA,NA,10/26/2017,2017,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,12/31/2021,From 5 to 10 million,9417,0,943,0,12809,0,27,10417,0,12276,Own,8e+05,NA,NA,No,0,TRUE,2020,2021,2175000,3e+06,825000,1650000,1800000,150000,624,0,-624,2175000,2200000,25000,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,330,2e+05,Sí,0,1,REDACTED
2022-RepAct22-008930_Redacted.pdf,10/18/2022,FALSE,NA,NA,02/01/2019,2019,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,12/31/2021,From 5 to 10 million,9417,0,943,0,12809,0,0,0,0,338818,Own,8e+05,NA,NA,No,0,TRUE,2020,2021,2175000,3e+06,825000,1650000,1800000,150000,92595,122738,30143,2175000,2200000,25000,Yes,1,45,Health Industry,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,340,2e+05,Sí,0,1,REDACTED
2022-RepAct22-008935_Redacted.pdf,10/19/2022,FALSE,NA,NA,10/05/2015,2015,San Juan,PR,"San Juan, PR","SAN JUAN, PR",PR,SAN JUAN,12/31/2020,From 1 to 5 million,0,0,0,0,-48864,0,0,0,0,0,Rent,NA,5000,NA,NA,0,TRUE,2019,2020,75000,80000,5000,0,0,0,6000,12000,6000,0,0,0,Yes,2,80,Health Industry,TRUE,Financial,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,211,45000,No,0,0,REDACTED
2022-RepAct22-008939_Redacted.pdf,10/28/2022,FALSE,NA,NA,02/01/2019,2019,San Juan,Puerto Rico,"San Juan, Puerto Rico","San Juan, Puerto Rico",Puerto Rico,San Juan,12/31/2021,From 1 to 5 million,0,0,293,0,594,0,0,165600,0,135742,Own,630000,NA,NA,No,0,FALSE,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,5,130,Real Estate/Property,FALSE,Otro,TRUE,Real Estate/Property,FALSE,Otro,FALSE,Otro,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,120,300,90000,Sí,1500,2,REDACTED
2022-RepAct22-008941_Redacted.pdf,12/05/2022,FALSE,NA,NA,06/02/2021,2021,DORADO,PR,"DORADO, PR","DORADO, PR",PR,DORADO,12/31/2021,From 25 to 50 million,29,0,5040,0,11258575,246010,0,0,0,0,Own,9200000,NA,NA,No,0,TRUE,2020,2021,0,8e+06,8e+06,0,9200000,9200000,0,0,0,0,1.5e+07,1.5e+07,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,284,1e+05,No,0,0,REDACTED
2022-RepAct22-008942_Redacted.pdf,11/10/2022,FALSE,NA,NA,02/01/2019,2019,AGUADILLA,PUERTO RICO,"AGUADILLA, PUERTO RICO","AGUADILLA, PUERTO RICO",PUERTO RICO,AGUADILLA,12/31/2021,From 1 to 5 million,0,0,521725,0,231634,230157,35344,0,0,238532,Own,295200,NA,NA,No,0,TRUE,2020,2021,0,0,0,295200,295200,0,0,0,0,60000,60000,0,Yes,1,30,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,270,80000,No,0,0,REDACTED
2022-RepAct22-008943_Redacted.pdf,11/10/2022,FALSE,NA,NA,02/01/2019,2019,AGUADILLA,PUERTO RICO,"AGUADILLA, PUERTO RICO","AGUADILLA, PUERTO RICO",PUERTO RICO,AGUADILLA,12/31/2021,Less than 1 million,0,0,0,0,0,0,0,13616,0,0,Own,295200,NA,NA,No,0,TRUE,2020,2021,0,0,0,295200,295200,0,0,0,0,0,0,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,302,10000,No,0,0,REDACTED
2022-RepAct22-008944_Redacted.pdf,10/19/2022,FALSE,NA,NA,07/01/2017,2017,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,12/31/2021,From 10 to 25 million,11246,0,620345,0,293455,0,0,35000,0,137208,Own,710000,NA,NA,Sí,2,TRUE,2020,2021,1e+05,100,-99900,730000,1200000,470000,26401,0,-26401,0,0,0,Yes,1,25,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,270,1e+05,No,0,0,REDACTED
2022-RepAct22-008947_Redacted.pdf,11/22/2022,FALSE,NA,NA,12/08/2016,2016,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2020,From 25 to 50 million,959173,0,1122767,0,514871,0,0,124500,0,6369037,Own,825000,NA,NA,No,0,TRUE,2019,2020,731885,34182500,33450615,825000,825000,0,5092182,1427488,-3664694,106300,90000,-16300,Yes,2,85,Whosalers & Distributors,FALSE,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,335,33033,No,0,0,REDACTED
2022-RepAct22-008949_Redacted.pdf,10/20/2022,FALSE,NA,NA,01/01/2014,2014,Houston,TX,"Houston, TX","Houston, TX",TX,Houston,12/31/2016,Less than 1 million,0,0,53333,0,0,0,0,44767,0,0,Rent,NA,1600,"San Juan, PR",NA,0,FALSE,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,305,80000,Yes,0,1,REDACTED
2022-RepAct22-008950_Redacted.pdf,12/21/2022,FALSE,NA,NA,01/01/2015,2015,Carolina,Puerto Rico,"Carolina, Puerto Rico","Carolina, Puerto Rico",Puerto Rico,Carolina,12/31/2021,Less than 1 million,89,0,36039,0,0,0,0,12000,27984,31875,Rent,NA,1600,"Carolina, Puerto Rico",NA,0,FALSE,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,352,10000,No,0,0,REDACTED
2022-RepAct22-008951_Redacted.pdf,10/20/2022,FALSE,NA,NA,02/01/2019,2019,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,From 10 to 25 million,21360,0,639580,0,675570,258847,0,144000,0,22295,Own,7e+05,NA,NA,No,0,TRUE,2020,2021,302025,77235,-224790,630000,7e+05,70000,443725,628632,184907,0,0,0,Yes,1,40,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,332,25000,No,0,0,REDACTED
2022-RepAct22-008957_Redacted.pdf,10/20/2022,FALSE,NA,NA,02/01/2019,2019,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,From 10 to 25 million,0,0,0,0,675570,258847,0,0,0,7069,Own,7e+05,NA,NA,No,0,TRUE,2020,2021,302025,77235,-224790,630000,7e+05,70000,443725,628632,184907,0,0,0,Yes,1,80,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,323,25000,No,0,0,REDACTED
2022-RepAct22-008960_Redacted.pdf,10/20/2022,FALSE,NA,NA,02/06/2016,2016,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,From 1 to 5 million,84,0,260000,0,25597,0,0,95000,0,0,Own,575000,NA,NA,No,0,TRUE,2020,2021,168688,152000,-16688,575000,575000,0,469297,522387,53090,0,26000,26000,Yes,1,30,Otro,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,352,108000,Sí,5000,2,REDACTED
2022-RepAct22-008963_Redacted.pdf,11/02/2022,TRUE,real_estate_identification_number,"OTHER: PORT ROAD PUERTO RICO ESTIMATED PROPERTY VALUE $250,000; RESIDENTIAL USE",05/01/2015,2015,HUMACAO,PR,"HUMACAO, PR","HUMACAO, PR",PR,HUMACAO,12/31/2021,From 1 to 5 million,27112,0,20793,0,34902,25600,0,20000,0,1012,Own,1900000,NA,NA,Sí,0,TRUE,2020,2021,1700000,1700000,0,950000,2150000,1200000,0,0,0,75000,0,-75000,Yes,1,40,Otro,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,275,1e+05,Sí,0,1,REDACTED
2022-RepAct22-008964_Redacted.pdf,11/15/2022,FALSE,NA,NA,10/19/2018,2018,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,12/31/2021,From 1 to 5 million,2,0,555,0,632204,30979,0,0,0,7557,Rent,NA,5250,NA,NA,0,TRUE,2020,2021,1125000,950000,-175000,0,0,0,0,0,0,3e+05,1e+05,-2e+05,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,190,55000,Sí,0,1,REDACTED
2022-RepAct22-008965_Redacted.pdf,11/02/2022,FALSE,NA,NA,05/01/2015,2015,HUMACAO,PR,"HUMACAO, PR","HUMACAO, PR",PR,HUMACAO,12/31/2021,From 1 to 5 million,27112,0,20793,0,34902,25600,0,20000,0,5697,Own,1900000,NA,NA,Sí,0,TRUE,2020,2021,1700000,1700000,0,950000,2150000,1200000,0,0,0,75000,0,-75000,Yes,1,60,Otro,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,287,1e+05,Sí,0,1,REDACTED
2022-RepAct22-008966_Redacted.pdf,10/23/2022,FALSE,NA,NA,06/18/2018,2018,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,From 10 to 25 million,0,0,81030,0,0,0,0,180300,0,1,Own,3500000,NA,NA,No,0,TRUE,2020,2021,70000,110000,40000,0,3500000,3500000,0,0,0,0,60000,60000,Yes,1,60,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,189,50000,No,0,0,NA
2022-RepAct22-008967_Redacted.pdf,10/23/2022,FALSE,NA,NA,12/29/2016,2016,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,More than 100 million,26818,0,14259124,0,2709701,0,0,348000,0,14194,Own,650000,NA,NA,No,0,TRUE,2020,2021,1e+05,1e+06,9e+05,750000,650000,-1e+05,0,0,0,0,0,0,Yes,1,40,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,189,150000,No,0,0,REDACTED
2022-RepAct22-008972_Redacted.pdf,10/25/2022,FALSE,NA,NA,03/16/2021,2021,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,12/31/2021,From 10 to 25 million,0,0,0,0,135869,0,0,19875,0,3024,Rent,NA,2200,"SAN JUAN, PUERTO RICO",NA,0,TRUE,2020,2021,0,195460,195460,0,0,0,0,0,0,0,42777,42777,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,234,15000,No,0,0,REDACTED
2022-RepAct22-008973_Redacted.pdf,12/13/2022,FALSE,NA,NA,01/01/2019,2019,San Juan,Puerto Rico,"San Juan, Puerto Rico","San Juan, Puerto Rico",Puerto Rico,San Juan,12/31/2021,From 5 to 10 million,37261,0,60298,0,3380700,0,0,27083,19348,250076,Own,550000,NA,NA,No,0,TRUE,2020,2021,960000,2300000,1340000,0,670000,670000,525000,577526,52526,0,0,0,Yes,2,50,Service,TRUE,Service,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,189,15000,Sí,0,1,NA
2022-RepAct22-008976_Redacted.pdf,11/05/2022,FALSE,NA,NA,05/16/2017,2017,Dorado,PR,"Dorado, PR","Dorado, PR",PR,Dorado,12/31/2021,Less than 1 million,0,0,661,165,5410,7232,0,0,51216,0,Own,75000,NA,NA,No,0,TRUE,2020,2021,56432,66076,9644,75000,75000,0,0,0,0,12500,12500,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,283,70000,Sí,1850,5,NA
2022-RepAct22-008977_Redacted.pdf,11/05/2022,FALSE,NA,NA,04/28/2016,2016,DORADO,PR,"DORADO, PR","DORADO, PR",PR,DORADO,12/31/2021,From 10 to 25 million,916,0,35007,896,2741889,20118,0,0,0,0,Own,1445000,NA,NA,No,0,TRUE,2020,2021,54632,66076,11444,1445000,1445000,0,53727,50003,-3724,12500,12500,0,Yes,1,60,Otro,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,274,70000,Sí,1850,5,NA
2022-RepAct22-008980_Redacted.pdf,12/23/2022,FALSE,NA,NA,02/01/2019,2019,GUAYNABO,PR,"GUAYNABO, PR","GUAYNABO, PR",PR,GUAYNABO,12/31/2021,From 5 to 10 million,635,0,21291,0,21014,0,0,128071,0,91163,Own,470000,NA,NA,Sí,0,TRUE,2020,2021,4106975,4212667,105692,1335862,1335862,0,3447501,3541818,94317,886227,1046717,160490,Yes,1,35,Financial,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,365,257217,Sí,0,1,REDACTED
2022-RepAct22-008981_Redacted.pdf,11/30/2022,FALSE,NA,NA,08/25/2020,2020,HUMACAO,PUERTO RICO,"HUMACAO, PUERTO RICO","HUMACAO, PUERTO RICO",PUERTO RICO,HUMACAO,12/31/2021,From 1 to 5 million,24,0,3180,0,0,0,0,0,0,0,Own,3e+05,NA,NA,No,0,TRUE,2020,2021,2e+05,5e+05,3e+05,4e+05,3e+05,-1e+05,0,0,0,0,0,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,277,150000,Sí,0,2,NA
2022-RepAct22-008982_Redacted.pdf,11/30/2022,FALSE,NA,NA,08/25/2020,2020,HUMACAO,PUERTO RICO,"HUMACAO, PUERTO RICO","HUMACAO, PUERTO RICO",PUERTO RICO,HUMACAO,12/31/2021,From 1 to 5 million,25,0,2246,0,0,0,0,0,0,0,Own,3e+05,NA,NA,No,0,TRUE,2020,2021,2e+05,5e+05,3e+05,4e+05,3e+05,-1e+05,0,0,0,0,0,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,280,150000,Sí,10000,2,NA
2022-RepAct22-008983_Redacted.pdf,11/09/2022,FALSE,NA,NA,12/27/2018,2018,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,From 1 to 5 million,0,0,0,0,2298818,100107,0,652443,7748,0,Own,1500000,NA,NA,Sí,0,TRUE,2020,2021,2400000,5e+06,2600000,0,0,0,5000,10000,5000,20000,630000,610000,Yes,1,40,Otro,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,200,250000,Sí,25149,2,NA
2022-RepAct22-008984_Redacted.pdf,12/21/2022,FALSE,NA,NA,02/09/2018,2018,Dorado,Puerto Rico,"Dorado, Puerto Rico","Dorado, Puerto Rico",Puerto Rico,Dorado,12/31/2018,From 10 to 25 million,0,3201,1907744,0,141714,0,0,158322,0,234145,Own,2500000,NA,NA,Yes,1,TRUE,2020,2021,1e+06,2e+06,1e+06,2e+06,5e+06,3e+06,0,0,0,0,0,0,Yes,1,90,Financial,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,300,2e+05,Yes,0,1,REDACTED
2022-RepAct22-008986_Redacted.pdf,12/23/2022,FALSE,NA,NA,11/18/2018,2018,DORADO,PR,"DORADO, PR","DORADO, PR",PR,DORADO,12/31/2021,From 1 to 5 million,150,0,306818,0,2706964,0,0,0,900,0,Own,5e+06,NA,NA,No,0,TRUE,2020,2021,312500,150000,-162500,3e+06,3e+06,0,0,0,0,0,0,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,300,1e+05,Sí,0,1,REDACTED
2022-RepAct22-008987_Redacted.pdf,12/06/2022,FALSE,NA,NA,01/01/2021,2021,Dorado,PR,"Dorado, PR","Dorado, PR",PR,Dorado,12/31/2021,From 10 to 25 million,768713,0,29873,0,4746963,275146,0,5651442,0,40871,Own,3600000,NA,NA,No,0,TRUE,2020,2021,0,12100000,12100000,0,3600000,3600000,0,3455000,3455000,0,140000,140000,Yes,1,40,Financial,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,200,5e+05,Sí,22250,3,REDACTED
2022-RepAct22-008989_Redacted.pdf,10/25/2022,FALSE,NA,NA,02/01/2019,2019,GUAYNABO,PR,"GUAYNABO, PR","GUAYNABO, PR",PR,GUAYNABO,12/31/2021,From 1 to 5 million,0,0,242,0,1009473,0,0,15000,0,486287,Own,850000,NA,NA,No,0,FALSE,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,50,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,335,50000,No,0,0,REDACTED
2022-RepAct22-008990_Redacted.pdf,10/27/2022,FALSE,NA,NA,01/01/2015,2015,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,From 5 to 10 million,58947,0,49460,0,28394,0,0,72844,0,3702,Own,495000,NA,NA,No,0,TRUE,2020,2021,123928,146379,22451,415000,495000,80000,451925,451925,0,1317000,488000,-829000,Yes,2,80,Service,FALSE,Real Estate/Property,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,211,90000,No,0,0,REDACTED
